31	"śmy tego tyle lat , pewnie >>ze<< sto – mówiła , ni "	prep:gen:wok	prep:inst:wok
36697	"nad głową , zarobek i wszelkie >>wsparcie<< . Kiedy mąż Lary wychodził "	subst:sg:nom:n	subst:sg:acc:n
36701	"i wszelkie wsparcie . Kiedy mąż >>Lary<< wychodził do pracy , zostawiał "	subst:pl:nom:n	subst:pl:acc:n
36728	", bez żadnej kontroli . Kiedy >>wiele<< lat później Lara przyjechała do "	num:pl:acc:m3:rec	num:pl:nom:m3:rec
36760	"– Na ulicy , w sklepach >>wszyscy<< mówili po czeczeńsku – wspominała "	subst:pl:nom:m1	adj:pl:nom:m1:pos
36792	"Czeczenia sąsiadowała z małą Syrią . >>Dwie<< przecznice dalej zaczynał się mały "	num:pl:acc:f:congr	num:pl:nom:f:congr
36837	"także mnogość meczetów . Wpadała na >>nie<< co krok . Do jednego "	ppron3:sg:acc:n:ter:akc:praep	qub:wok,qub:nwok
36842	"na nie co krok . Do >>jednego<< chodzili szyici , do innego "	adj:sg:gen:m3:pos	adj:sg:gen:m1:pos
36847	"Do jednego chodzili szyici , do >>innego<< sunnici , tam sufici , "	adj:sg:gen:m1:pos	adj:sg:gen:n:pos
36859	"gdzie indziej salafici , nawołujący do >>uzdrowienia<< dusz muzułmanów poprzez powrót do "	ger:sg:gen:n:perf:aff	subst:sg:gen:n
36865	"uzdrowienia dusz muzułmanów poprzez powrót do >>samych<< korzeni wiary i ścisłe stosowanie "	adj:pl:gen:m3:pos	adj:pl:gen:n:pos
36866	"dusz muzułmanów poprzez powrót do samych >>korzeni<< wiary i ścisłe stosowanie się "	subst:pl:gen:m3	subst:pl:gen:n
36881	"i zaleceń zapisanych w Koranie . >>Larze<< zdawało się , że nieustannie "	subst:sg:voc:m2	subst:sg:loc:m2
36888	"zdawało się , że nieustannie słyszy >>dobiegające<< z minaretów wezwania na modlitwę "	pact:pl:acc:m3:imperf:aff	pact:sg:nom:n:imperf:aff
36898	"na modlitwę . Jej synowie trzymali >>z<< salafitami , którzy przypominali imamów "	prep:gen:nwok	prep:inst:nwok
36899	"modlitwę . Jej synowie trzymali z >>salafitami<< , którzy przypominali imamów z "	ign	subst:pl:inst:m1
36918	"meczetu chodzili się modlić , uczyć >>arabskiego<< , tam nawiązywali znajomości i "	adj:sg:gen:m3:pos	adj:sg:acc:m1:pos
36924	"arabskiego , tam nawiązywali znajomości i >>przyjaźnie<< , spędzali wolny czas , "	adv:pos	subst:pl:acc:f
36942	"dolinie , ćwiczyli walkę wręcz i >>podnoszenie<< ciężarów . Ojciec nie miał "	ger:sg:acc:n:imperf:aff	ger:sg:nom:n:imperf:aff
36972	"czasu , by zająć się duchowym >>wychowaniem<< synów . Zachęcał ich nawet "	subst:sg:inst:n	ger:sg:inst:n:perf:aff
36976	"się duchowym wychowaniem synów . Zachęcał >>ich<< nawet , żeby chodzili do "	ppron3:pl:acc:m1:ter:akc:npraep	ppron3:pl:gen:m1:ter:akc:npraep
37136	"ucieszyła ją wiadomość od synów i >>to<< , że spodobało im się "	subst:sg:nom:n	subst:sg:acc:n
37145	"spodobało im się w Europie , >>czy<< też może słowa Szamila , "	qub:wok,qub:nwok	conj
37153	"może słowa Szamila , który o >>swoim<< nowym domu mówił „ u "	adj:sg:loc:m3:pos	adj:sg:loc:m1:pos
37154	"słowa Szamila , który o swoim >>nowym<< domu mówił „ u nas "	adj:sg:loc:m3:pos	subst:sg:loc:m1
37155	"Szamila , który o swoim nowym >>domu<< mówił „ u nas ” "	subst:sg:loc:m3	subst:sg:gen:m3
37208	"pobrali się po kaukasku , z >>zachowaniem<< starych obyczajów . Tylko jej "	ger:sg:inst:n:perf:aff	subst:sg:inst:n
37255	". Wyczuła zdenerwowanie i niepewność niezdarnie >>skryte<< pod okazywaną nonszalancją . Czekał "	ppas:sg:nom:n:perf:aff	adj:sg:nom:n:pos
37339	"dni życia skierować syna na ścieżkę >>prowadzącą<< ku Najwyższemu . Po tym "	pact:sg:acc:f:imperf:aff	adj:sg:acc:f:pos
37366	"się u sąsiadów i kupiła w >>Telawi<< używany przenośny komputer , który "	ign	subst:sg:loc:f
37423	", zwykle zaczerpnięte z Koranu , >>który<< znał na pamięć . Pewnego "	adj:sg:nom:m3:pos	adj:sg:acc:m3:pos
37424	"zwykle zaczerpnięte z Koranu , który >>znał<< na pamięć . Pewnego razu "	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl
37434	"Pewnego razu zamiast powitania wymamrotał : >>Bismillah<< ir - Rahman ir - "	ign	subst:sg:nom:m1
37437	"powitania wymamrotał : Bismillah ir - >>Rahman<< ir - Rahim , w "	subst:sg:nom:f	subst:sg:gen:f
37440	"Bismillah ir - Rahman ir - >>Rahim<< , w imię Boga Najmiłosierniejszego "	subst:sg:nom:f	subst:sg:nom:m1
37447	", w imię Boga Najmiłosierniejszego , >>Współczującego<< . Roześmiała się wtedy i "	pact:sg:gen:m1:imperf:aff	pact:sg:gen:n:imperf:aff
37488	"Koranie , wierze , meczecie i >>znajomych<< , jakich tam poznał . "	subst:pl:gen:m1	subst:pl:loc:m1
37516	"czy nie ma przyjaciół , że >>tak<< w kółko przesiaduje w meczecie "	adv:pos	qub:wok,qub:nwok
37576	"a gdyby mogli , pracowali by >>pewnie<< bez przerwy . Najpierw , "	qub:wok,qub:nwok	adv:pos
37634	"– Powiedział to ze złością , >>co<< ją zaskoczyło i trochę zmartwiło "	comp	subst:sg:nom:n
37663	"cię szanują , podziwiają , a >>to<< , co mówisz , uważają "	subst:sg:nom:n	subst:sg:acc:n
37678	"A jak nie masz nic , >>to<< jesteś niczym i twoje zdanie "	conj	subst:sg:nom:n
37755	"tubylca . A co najważniejsze , >>za<< tubylca uważali go także miejscowi "	prep:acc:nwok,prep:acc:wok	prep:gen:wok,prep:gen:nwok
37756	". A co najważniejsze , za >>tubylca<< uważali go także miejscowi , "	subst:sg:acc:m1	subst:sg:gen:m1
37763	"uważali go także miejscowi , którzy >>takich<< jak Szamil , przybyszów z "	adj:pl:gen:m1:pos	adj:pl:acc:m1:pos
37769	"takich jak Szamil , przybyszów z >>daleka<< , o innej barwie skóry "	adj:sg:nom:f:pos	adj:sg:voc:f:pos
37787	"nie zaliczali . Europejski paszport , >>jaki<< Szamil od nich otrzymał , "	adj:sg:acc:m3:pos	adj:sg:nom:m1:pos
37810	"uprawniał do żadnej zażyłości , nie >>dawał<< żadnej przynależności . Lara zwróciła "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
37826	"im częściej rozmawiała z Szamilem , >>im<< bardziej oswajali się ze sobą "	ppron3:pl:dat:m1:ter:akc:npraep	comp
37840	"tymi prowadzonymi na odległość rozmowami , >>tym<< mniej w jego słowach było "	conj	adv:pos,adv:com,adv:sup
37866	", w których kiedyś spędzali z >>Raszidem<< całe dnie , nie mówił "	ign	subst:sg:inst:m1
37916	". Zaniepokoiło ją to słowo , >>którego<< użył , jej , matce "	adj:sg:gen:m3:pos	adj:sg:gen:n:pos
37921	", którego użył , jej , >>matce<< , powiedziało tylko tyle , "	subst:sg:dat:f	subst:sg:loc:f
37925	"jej , matce , powiedziało tylko >>tyle<< , że syn nie czuje "	num:pl:acc:n:rec	num:pl:acc:f:rec
37960	"z tą nieznaną jej dziewczyną , >>Chedą<< . Ale nie . Szamil "	ign	subst:sg:inst:f
37967	". Ale nie . Szamil z >>narastającym<< rozdrażnieniem mówił o firmie wysyłkowej "	adj:sg:inst:n:pos	pact:sg:inst:n:imperf:aff
37990	"towary , owijał firmowym papierem , >>oklejał<< taśmą mocującą . Zarabiał przyzwoicie "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
37996	"oklejał taśmą mocującą . Zarabiał przyzwoicie >>i<< niczego mu nie brakowało , "	conj	qub:wok,qub:nwok
38031	". Zarzucił myśl o uniwersytecie . >>Musiał<< utrzymać rodzinę . Uważał też "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
38080	"otworzą możliwości , perspektywy , o >>których<< tyle się mówiło w Europie "	adj:pl:loc:f:pos	adj:pl:loc:n:pos
38081	"możliwości , perspektywy , o których >>tyle<< się mówiło w Europie , "	num:pl:nom:f:rec	num:pl:nom:n:rec
38112	"tylko tego zapragniesz , jesteś kowalem >>swojego<< losu , sam jesteś sobie "	adj:sg:gen:m3:pos	adj:sg:gen:m1:pos
38123	"sobie kapitanem i okrętem . Słyszał >>to<< na każdym kroku i bardzo "	subst:sg:nom:n	subst:sg:acc:n
38197	"szansę , bo w całym kraju >>niewielu<< było dziennikarzy , którzy cokolwiek "	num:pl:gen:n:congr	num:pl:nom:m1:rec
38247	"książek , a dziennikarstwo miało go >>tylko<< do tego przybliżyć . Opublikował "	qub:wok,qub:nwok	conj
38321	"że się dusi , że żyje >>jak<< niewolnik , maszyna , zwierzę "	adv:pos	prep:nom:wok,prep:nom:nwok
38353	"Czuje , że rozbija sobie o >>niego<< głowę , a potem , "	ppron3:sg:acc:m1:ter:akc:praep	ppron3:sg:gen:m3:ter:akc:praep
38363	"potem , że już tylko w >>niego<< bodzie , uderza raz za "	ppron3:sg:acc:m1:ter:akc:praep	ppron3:sg:acc:m3:ter:akc:praep
38364	", że już tylko w niego >>bodzie<< , uderza raz za razem "	subst:sg:loc:m3	fin:sg:ter:imperf
38377	"niczego nie przebije . Im dłużej >>to<< się dzieje , tym pęta "	subst:sg:nom:n	conj
38491	". – Dlaczego mi opowiadasz o >>jakimś<< Niko ? – przerwała mu "	adj:sg:loc:m3:pos	adj:sg:loc:m2:pos
38501	"przerwała mu kiedyś Lara , gdy >>zamiast<< zdać zwykłą relację z ostatnich "	conj	prep:gen:wok,prep:gen:nwok
38522	"na krzywdę , jaka spotkała jego >>przyjaciela<< . – On ma swoją "	subst:sg:gen:m1	subst:sg:acc:m1
38531	"On ma swoją matkę , która >>go<< wysłucha , a ty mi "	ppron3:sg:acc:m1:ter:nakc:npraep	ppron3:sg:acc:m2:ter:nakc:npraep
38544	"o sobie . Rozmowy z synami >>stały<< się jej jedyną radością i "	praet:pl:f:perf:agl,praet:pl:f:perf:nagl	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl
38562	"odwagę , jaką daje świadomość właściwie >>dokonanego<< wyboru . Nie musiała się "	adj:sg:gen:m3:pos	ppas:sg:gen:m3:perf:aff
38596	"za siebie . Może dlatego zlekceważyła >>pierwsze<< nuty rozczarowania , jakie wyczuła "	adj:pl:acc:n:pos	adj:pl:acc:f:pos
38597	"siebie . Może dlatego zlekceważyła pierwsze >>nuty<< rozczarowania , jakie wyczuła w "	subst:pl:acc:n	subst:pl:acc:f
38622	"za wyniosłą pozę , tak chętnie >>przyjmowaną<< przez starszego syna . W "	ppas:sg:acc:f:imperf:aff	ppas:sg:inst:f:imperf:aff
38637	"zapytać . – Synku , czy >>tobie<< jest tam aby dobrze ? "	ppron12:sg:dat:m1:sec:akc	ppron12:sg:dat:f:sec:akc
38645	"tam aby dobrze ? Przyszło jej >>to<< do głowy , ponieważ coraz "	subst:sg:nom:n	qub:wok,qub:nwok
38652	"do głowy , ponieważ coraz częściej >>opowiadał<< o ludziach nieszczęśliwych , którym "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
38694	"i odprawianiu przesyłek . Ze świadectwami >>ukończonych<< kursów dokształcających w garści poprosił "	ppas:pl:gen:m3:perf:aff	ppas:pl:gen:n:perf:aff
38724	"więcej i chciał by zająć się >>ważniejszymi<< i bardziej odpowiedzialnymi sprawami . "	adj:pl:inst:m3:com	adj:pl:inst:n:com
38759	"o pieniądze , w każdym razie >>nie<< tylko o pieniądze . Zapytali "	conj	qub:wok,qub:nwok
38760	"pieniądze , w każdym razie nie >>tylko<< o pieniądze . Zapytali , "	conj	qub:wok,qub:nwok
38781	"wyjątkowy słuch do obcych języków i >>wieloma<< z nich potrafi biegle władać "	num:pl:inst:m1:congr	num:pl:inst:f:congr
38783	"do obcych języków i wieloma z >>nich<< potrafi biegle władać . I "	ppron3:pl:gen:m1:ter:akc:praep	ppron3:pl:gen:f:ter:akc:praep
38820	"zaś poradził , żeby się lepiej >>cieszył<< z tego , co ma "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
38855	"tak jak on . „ Jak >>ci<< się u nas nie podoba "	ppron12:sg:dat:m1:sec:nakc	ppron12:sg:dat:f:sec:nakc
38914	"i potrzebuje rąk do pracy . >>Miejscowych<< z każdym rokiem robi się "	subst:pl:gen:m1	subst:pl:acc:m1
38951	". Ale te czasy właśnie się >>skończyły<< . Okazało się , że "	praet:pl:f:perf:agl,praet:pl:f:perf:nagl	praet:pl:n:perf:agl,praet:pl:n:perf:nagl
38975	"miało stać się udziałem dopiero ich >>dzieci<< i wnuków . W gazetach "	subst:pl:gen:n	subst:pl:acc:n
38977	"się udziałem dopiero ich dzieci i >>wnuków<< . W gazetach zaczęto pisać "	subst:pl:gen:m1	subst:pl:acc:m1
38988	"pisać o kryzysie , o konieczności >>oszczędzania<< i wyrzeczeń . Wędrujących za "	subst:sg:gen:n	ger:sg:gen:n:imperf:aff
39054	"opowiedział jej o swoim znajomym , >>Czeczenie<< , który przed wojną pracował "	subst:sg:voc:m1	subst:sg:loc:m1
39075	"szukał na obczyźnie zatrudnienia zgodnie z >>kwalifikacjami<< , możliwościami i ambicjami . "	subst:pl:inst:f	subst:pl:inst:n
39101	"„ Ale ja inżynierem jestem , >>piętnaście<< lat stażu w wielkiej petrochemii "	num:pl:acc:m3:rec	num:pl:nom:m3:rec
39152	"powiedział Szamil , gdy Lara zapytała >>wprost<< , czy nie jest aby "	adv:pos,adv:com,adv:sup	qub:wok,qub:nwok
39157	"zapytała wprost , czy nie jest >>aby<< nieszczęśliwy . Drażniła go i "	comp	qub:wok,qub:nwok
39158	"wprost , czy nie jest aby >>nieszczęśliwy<< . Drażniła go i męczyła "	adj:sg:nom:m3:pos	adj:sg:nom:m1:pos
39181	"początku życia , a jeszcze bardziej >>to<< , że oczekiwano za to "	subst:sg:nom:n	adj:sg:nom:n:pos
39214	"wiadomo jak chciał . – Co >>ty<< mówisz ? – zaoponowała . "	ppron12:sg:nom:m1:sec:akc,ppron12:sg:nom:m1:sec:nakc	ppron12:sg:nom:f:sec:akc,ppron12:sg:nom:f:sec:nakc
39238	"dom , pracę . I przed >>tobą<< całe życie … – W "	ppron12:sg:inst:m1:sec:akc,ppron12:sg:inst:m1:sec:nakc	ppron12:sg:inst:f:sec:akc,ppron12:sg:inst:f:sec:nakc
39245	"całe życie … – W którym >>w<< kółko będę szykował paczki do "	prep:acc:nwok	prep:loc:nwok
39254	"szykował paczki do wysyłki … – >>Niejeden<< by się z tobą zamienił "	subst:sg:nom:m1	adj:sg:nom:m1:pos
39258	"… – Niejeden by się z >>tobą<< zamienił . – Mówisz , "	ppron12:sg:inst:m1:sec:akc,ppron12:sg:inst:m1:sec:nakc	ppron12:sg:inst:f:sec:akc,ppron12:sg:inst:f:sec:nakc
39306	". Miała wrażenie , że tak >>nazywał<< wszystkich , których winił za "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
39315	"których winił za swoje rozczarowania , >>niepowodzenia<< , niespełnione marzenia . Nie "	subst:pl:acc:n	subst:pl:nom:n
39321	"niepowodzenia , niespełnione marzenia . Nie >>poczuwał<< się już z „ nimi "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl
39361	"z dala od nich i od >>ich<< świata . Ten świat wydał "	ppron3:pl:gen:m3:ter:akc:npraep	ppron3:pl:gen:f:ter:akc:npraep
39405	"dzieciństwo , partyzantów we wsi , >>opowieści<< o wojnie , ogniska palone "	subst:sg:loc:f	subst:pl:acc:f
39503	"mówił czasami Szamilowi , że mu >>zazdrości<< . „ Ja mogę tylko "	subst:sg:gen:f	fin:sg:ter:imperf
39533	"cztery ściany – powiedział . – >>Ty<< masz przynajmniej dokąd pójść . "	ppron12:sg:nom:m1:sec:akc,ppron12:sg:nom:m1:sec:nakc	ppron12:sg:nom:f:sec:akc,ppron12:sg:nom:f:sec:nakc
39549	". Szamil rzeczywiście spędzał tam coraz >>więcej<< czasu . Lara szybko nauczyła "	num:pl:acc:m3:rec	num:pl:nom:m3:rec
39552	"spędzał tam coraz więcej czasu . >>Lara<< szybko nauczyła się rozpoznawać dni "	subst:pl:nom:n	subst:sg:acc:m2
39579	", o domu , synu i >>żonie<< , był spokojny , nie "	subst:sg:dat:f	subst:sg:loc:f
39581	"domu , synu i żonie , >>był<< spokojny , nie narzekał i "	praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl	praet:sg:m3:imperf:agl,praet:sg:m3:imperf:nagl
39582	", synu i żonie , był >>spokojny<< , nie narzekał i się "	adj:sg:nom:m1:pos	adj:sg:nom:m3:pos
39629	"pomaga i uspokaja , a po >>modłach<< czuje się oczyszczony . Pilnował "	subst:pl:loc:f	subst:pl:loc:n
39645	"żadnej z modlitw , których odmówienie >>pięć<< razy w ciągu dnia jest "	num:pl:nom:m3:rec	num:pl:acc:m3:rec
39698	"jego firmie , jak w wielu >>innych<< w Europie , kierownictwo wyznaczyło "	adj:pl:loc:f:pos	adj:pl:gen:f:pos
39714	". Na podłodze , żeby ułatwić >>modlącym<< się bicie pokłonów , wymalowano "	pact:sg:inst:m3:imperf:aff	pact:pl:dat:m3:imperf:aff
39793	"że tylko w niedzielę , ale >>i<< tego dnia ich kościoły są "	conj	qub:wok,qub:nwok
39812	"meczecie , mówił , świątek , >>piątek<< , zawsze jest pełno ludzi "	subst:sg:acc:m3	subst:sg:nom:m3
39873	", ostatnią modlitwę . Powiedział kiedyś >>Larze<< , że dopiero w meczecie "	subst:sg:voc:m2	subst:sg:loc:m2
39895	"się na świecie . – Co >>ty<< mówisz , synku ? Jak "	ppron12:sg:nom:m1:sec:akc,ppron12:sg:nom:m1:sec:nakc	ppron12:sg:nom:f:sec:akc,ppron12:sg:nom:f:sec:nakc
39923	", kim nie jest , ale >>to<< , kim jest , odkrył "	subst:sg:nom:n	qub:wok,qub:nwok
39993	", skąd pochodzi , gdzie go >>rzucił<< los , czy jest bogaty "	praet:sg:m3:perf:agl,praet:sg:m3:perf:nagl	praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl
40003	"jest bogaty , czy biedny , >>biały<< czy czarny . To wszystko "	adj:sg:nom:m3:pos	adj:sg:nom:m1:pos
40005	", czy biedny , biały czy >>czarny<< . To wszystko nie ma "	adj:sg:nom:m3:pos	adj:sg:nom:m1:pos
40044	"według nich postępował , a jego >>życie<< nabierze znaczenia , odnajdzie kierunek "	subst:sg:nom:n	subst:sg:acc:n
40046	"postępował , a jego życie nabierze >>znaczenia<< , odnajdzie kierunek i cel "	subst:sg:gen:n	subst:pl:nom:n
40060	"wszelkie rozterki i wątpliwości , znajdzie >>proste<< odpowiedzi na wszystkie pytania . "	adj:pl:acc:f:pos	adj:pl:nom:f:pos
40078	"znajduje spokój , bo spotyka tam >>ludzi<< takich jak on , tak "	subst:pl:gen:m1	subst:pl:acc:m1
40085	"takich jak on , tak samo >>niepewnych<< , zagubionych , rozczarowanych , "	subst:pl:gen:n	adj:pl:gen:m1:pos
40087	"on , tak samo niepewnych , >>zagubionych<< , rozczarowanych , nie widzących "	adj:pl:gen:m3:pos	adj:pl:gen:m1:pos
40089	"tak samo niepewnych , zagubionych , >>rozczarowanych<< , nie widzących przed sobą "	ppas:pl:gen:f:perf:aff	ppas:pl:gen:m1:perf:aff
40092	", zagubionych , rozczarowanych , nie >>widzących<< przed sobą przyszłości , przepełnionych "	pact:pl:acc:m1:imperf:aff	pact:pl:gen:m3:imperf:aff
40097	"nie widzących przed sobą przyszłości , >>przepełnionych<< nieokreśloną złością . – Tam "	ppas:pl:gen:f:perf:aff	ppas:pl:gen:n:perf:aff
40135	"nie musimy nawet nic mówić , >>tego<< samego pragniemy i tego samego "	adj:sg:gen:m3:pos	adj:sg:gen:m1:pos
40139	"mówić , tego samego pragniemy i >>tego<< samego nam brakuje . Lara "	adj:sg:gen:m3:pos	adj:sg:gen:m1:pos
40175	", że to zwyczajne rozterki , >>jakie<< przeżywa młody chłopak wstępujący nieodwołalnie "	adj:pl:acc:f:pos	adj:pl:acc:n:pos
40186	"nieodwołalnie w dorosłość . Ceną za >>to<< były zwykle zarzucone marzenia . "	subst:sg:acc:n	adj:sg:nom:n:pos
40187	"w dorosłość . Ceną za to >>były<< zwykle zarzucone marzenia . „ "	praet:pl:n:imperf:nagl,praet:pl:n:imperf:agl	praet:pl:m2:imperf:nagl,praet:pl:m2:imperf:agl
40207	"sobie . Ucieszyła się , kiedy >>pochwalił<< się jej , jak wielu "	praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl	praet:sg:m2:perf:agl,praet:sg:m2:perf:nagl
40209	"Ucieszyła się , kiedy pochwalił się >>jej<< , jak wielu poznał przyjaciół "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
40238	"ludzi . Kiedy człowiek jest sam >>jak<< palec , złe myśli mają "	prep:nom:wok,prep:nom:nwok	adv:pos
40239	". Kiedy człowiek jest sam jak >>palec<< , złe myśli mają do "	subst:sg:nom:m3	subst:sg:nom:m2
40282	"wspominał o przyjacielu z Paryża , >>znajomym<< z Brukseli , z Hanoweru "	adj:sg:loc:m3:pos	adj:sg:inst:m3:pos
40292	"z Hanoweru . Brała tych kolegów >>syna<< za dowód , że choć "	subst:sg:gen:m1	subst:sg:acc:m1
40305	"narzeka i zrzędzi , zapuszcza jednak >>korzenie<< , przyjmuje się coraz lepiej "	subst:pl:acc:m3	ger:sg:nom:n:imperf:aff
40402	"znajomość może odmienić ludzkie życie . >>Osiem<< lat . Tyle czasu nie "	num:pl:acc:m3:rec	num:pl:nom:m3:rec
40426	"zdawało by się szmat czasu , >>może<< upłynąć tak szybko , niezauważenie "	fin:sg:ter:imperf	qub:wok,qub:nwok
40438	". Na czym zeszło jej tych >>osiem<< lat życia ? Chyba tylko "	num:pl:acc:m3:rec	num:pl:nom:m3:rec
40449	"tylko na czekaniu . Czekaniu na >>wiadomości<< o synach i od synów "	subst:sg:loc:f	subst:pl:acc:f
40479	"którym samolotem z Europy mieli przybyć >>jej<< synowie , przyglądała się ludziom "	ppron3:sg:gen:f:ter:akc:npraep	ppron3:sg:dat:f:ter:akc:npraep
40493	"przylotów . Na czym im zeszło >>tych<< osiem lat ? Tyle się "	adj:pl:gen:m3:pos	adj:pl:acc:m1:pos
40528	"do Europy w Tbilisi doszło do >>rozruchów<< , obalono starego prezydenta . "	subst:pl:gen:m3	subst:pl:gen:n
40571	"jej wystrzegać jak zarazy . Ludzie >>i<< tak go szanowali , a "	conj	qub:wok,qub:nwok
40572	"wystrzegać jak zarazy . Ludzie i >>tak<< go szanowali , a jeszcze "	adv:pos	qub:wok,qub:nwok
40580	"szanowali , a jeszcze bardziej ujął >>ich<< tym , że ustąpił i "	ppron3:pl:gen:m1:ter:akc:npraep	ppron3:pl:acc:m1:ter:akc:npraep
40581	", a jeszcze bardziej ujął ich >>tym<< , że ustąpił i nie "	subst:sg:inst:n	adj:pl:dat:m1:pos
40629	"bezwstydnie , w żywe oczy kradli >>państwowe<< i łupili ludzi . Mówiono "	adj:pl:acc:f:pos	adj:pl:nom:f:pos
40638	"ludzi . Mówiono , że się >>ich<< bał , że wszystkim chciał "	ppron3:pl:acc:m1:ter:akc:npraep	ppron3:pl:gen:m1:ter:akc:npraep
40694	"uniknąć wojny , ludziom zrobiło się >>go<< zwyczajnie żal . Tym bardziej "	ppron3:sg:acc:m1:ter:nakc:npraep	ppron3:sg:acc:m3:ter:nakc:npraep
40705	"bardziej że obalili go ci , >>których<< chował na swoich następców i "	adj:pl:gen:m1:pos	adj:pl:acc:m1:pos
40733	"młody , wielu uważało , że >>za<< młody . Bywały w świecie "	prep:acc:nwok,prep:acc:wok	qub:wok,qub:nwok
40734	", wielu uważało , że za >>młody<< . Bywały w świecie , "	adj:sg:acc:m3:pos	adj:sg:nom:m1:pos
40812	"rzeczywiście mało komu udało się osiągnąć >>tyle<< co jemu . I to "	num:pl:acc:n:rec	num:pl:acc:f:rec
40823	"to w tak krótkim czasie . >>Raz<< , dwa zaprowadził porządek , "	subst:sg:acc:m3	subst:sg:nom:m3
40833	"porządek , ukrócił złodziejstwo , pozwalniał >>sprzedajnych<< urzędników , sędziów , policjantów "	adj:pl:acc:m1:pos	adj:pl:gen:m1:pos
40868	"do więzienia . Ludziom bardzo się >>to<< zaprowadzanie sprawiedliwości spodobało . I "	subst:sg:nom:n	adj:sg:nom:n:pos
40893	"Kazał równać stare drogi i kłaść >>nowe<< , budować mosty , lotniska "	adj:pl:acc:m3:pos	adj:sg:acc:n:pos
40898	"kłaść nowe , budować mosty , >>lotniska<< , dworce , szpitale , "	subst:pl:nom:n	subst:pl:acc:n
40900	", budować mosty , lotniska , >>dworce<< , szpitale , szkoły , "	subst:pl:nom:m3	subst:pl:acc:m3
40949	"po nowoczesnym lotnisku ze szkła i >>stali<< . Widywała takie tylko na "	praet:pl:m1:imperf:nagl,praet:pl:m1:imperf:agl	subst:sg:gen:f
40952	"ze szkła i stali . Widywała >>takie<< tylko na zachodnich filmach i "	adj:pl:acc:f:pos	adj:pl:nom:m3:pos
40953	"szkła i stali . Widywała takie >>tylko<< na zachodnich filmach i w "	qub:wok,qub:nwok	conj
40961	"zachodnich filmach i w telewizji . >>Sukcesy<< uderzyły jednak młodemu prezydentowi do "	subst:pl:nom:m3	subst:pl:acc:m3
40971	"prezydentowi do głowy , chwalił się >>nimi<< bez końca i zachowywał , "	ppron3:pl:inst:f:ter:akc:npraep	ppron3:pl:inst:m3:ter:akc:npraep
40978	"bez końca i zachowywał , jakby >>wszystkie<< rozumy pozjadał . Otoczył się "	adj:pl:nom:m3:pos	adj:pl:acc:m3:pos
40979	"końca i zachowywał , jakby wszystkie >>rozumy<< pozjadał . Otoczył się pochlebcami "	subst:pl:nom:m3	subst:pl:acc:m3
41009	"nic dziwnego , że ludziom się >>to<< nie podobało . Kistowie i "	subst:sg:nom:n	subst:sg:acc:n
41018	". Kistowie i Czeczeni z doliny >>Pankisi<< odnosili się do nowego prezydenta "	ign	subst:pl:gen:m1
41045	", kazał aresztować i wydać jej >>kilku<< ukrywających się w Gruzji Czeczenów "	num:pl:gen:f:congr	num:pl:gen:m3:congr
41046	"kazał aresztować i wydać jej kilku >>ukrywających<< się w Gruzji Czeczenów . "	pact:pl:gen:f:imperf:aff	pact:pl:gen:m3:imperf:aff
41096	"podejść , sprowokować do nowej wojny >>z<< Osetyjczykami , a potem , "	prep:gen:nwok	prep:inst:nwok
41097	", sprowokować do nowej wojny z >>Osetyjczykami<< , a potem , niby "	ign	subst:pl:inst:m1
41106	"potem , niby to pomagając napadniętym >>Osetyjczykom<< , najechali Gruzję . Rosyjskie "	ign	subst:pl:dat:m1
41113	", najechali Gruzję . Rosyjskie czołgi >>stały<< już pod Mcchetą i gdyby "	praet:pl:m3:imperf:agl,praet:pl:m3:imperf:nagl	praet:pl:f:imperf:nagl,praet:pl:f:imperf:agl
41129	", ruszyły by na Tbilisi i >>nic<< by ich nie zatrzymało . "	subst:sg:nom:n	subst:sg:acc:n
