1	">>Przed<< paru jeszcze dziesiątkami lat usiłowania "	prep:inst:nwok	prep:acc:nwok
5341	"Tylko ? i ty się śmiesz >>moim<< jeneralnym exekutorem mianować ? Toś "	adj:sg:inst:m1:pos	adj:sg:inst:n:pos
5342	"? i ty się śmiesz moim >>jeneralnym<< exekutorem mianować ? Toś zwaryował "	adj:sg:inst:m1:pos	adj:sg:inst:n:pos
5343	"i ty się śmiesz moim jeneralnym >>exekutorem<< mianować ? Toś zwaryował bratku "	subst:sg:inst:m1	subst:sg:inst:n
5347	"moim jeneralnym exekutorem mianować ? Toś >>zwaryował<< bratku . Słyszycie dzieci ! "	ign	adj:sg:gen:f:pos
5351	"? Toś zwaryował bratku . Słyszycie >>dzieci<< ! Ten hebel śmie mnie "	subst:pl:acc:n	subst:pl:nom:n
5367	"dziesięć tysięcy ? toś chyba poskupował >>dekreta<< od moich buczackich żydów ? "	subst:sg:acc:m1	subst:sg:nom:n
5385	"Wolne żarty JW . panie , >>wolne<< żarty . [ [ Starosta "	adj:pl:nom:m3:pos	adj:pl:acc:m3:pos
5386	"żarty JW . panie , wolne >>żarty<< . [ [ Starosta . "	subst:pl:nom:m3	subst:pl:acc:m3
5397	". ] ] Pokaż sam tu >>te<< dekreta . [ [ Paweł "	adj:pl:acc:m3:pos	adj:pl:nom:n:pos
5398	"] ] Pokaż sam tu te >>dekreta<< . [ [ Paweł . "	subst:pl:nom:m3	subst:pl:nom:n
5427	"czyta ) Primo : „ Wdowie >>Krętobłockiej<< za obcięcie uszu jej karbowemu "	ign	subst:sg:nom:n
5434	"za obcięcie uszu jej karbowemu , >>alias<< przyjacielowi i krewniakowi — przyznane "	conj	subst:sg:acc:m3
5457	". ] ] ( biorąc ) >>To<< niesprawiedliwie ! przecież i bez "	pred	subst:sg:nom:n
5461	"biorąc ) To niesprawiedliwie ! przecież >>i<< bez uszu można pani Krętobłockiej "	qub:wok,qub:nwok	conj
5465	"! przecież i bez uszu można >>pani<< Krętobłockiej pomagać . Dalej ! "	subst:sg:nom:f	subst:sg:gen:f
5485	"Za napaść klasztoru bernardynów Złoczowskich i >>rozpojenie<< dwóch braciszków w czasie wielkiego "	ger:sg:acc:n:perf:aff	ger:sg:nom:n:perf:aff
5496	"wielkiego postu , a potem pokrzywdzenie >>ich<< cielesne , dekretem sądu hrowskiego "	ppron3:pl:gen:m3:ter:akc:npraep	ppron3:pl:gen:n:ter:akc:npraep
5501	"pokrzywdzenie ich cielesne , dekretem sądu >>hrowskiego<< złotych polskich dwa tysiące . "	adj:sg:gen:m3:pos	adj:pl:gen:m2:pos
5503	"cielesne , dekretem sądu hrowskiego złotych >>polskich<< dwa tysiące . [ [ "	adj:pl:gen:m3:pos	adj:pl:gen:m2:pos
5504	", dekretem sądu hrowskiego złotych polskich >>dwa<< tysiące . [ [ Starosta "	num:pl:acc:m3:congr	num:pl:acc:m2:congr
5517	"] ] ( biorąc ) I >>to<< nie uczciwie . Rozochocił em "	qub:wok,qub:nwok	subst:sg:nom:n
5524	"nie uczciwie . Rozochocił em biednych >>mnichów<< , którzy powinni wdzięczność zachować "	subst:pl:gen:m1	subst:pl:acc:m1
5548	"[ [ Paweł . ] ] >>Tertio<< : Batogi wysypane Imci panu "	subst:sg:nom:n	subst:sg:nom:f
5562	", dobrze urodzonemu , dekretem sądu >>czortkowskiego<< złotych sześćset … [ [ "	adj:sg:gen:m3:pos	subst:sg:gen:m2
5564	"urodzonemu , dekretem sądu czortkowskiego złotych >>sześćset<< … [ [ Starosta . "	num:pl:nom:m3:rec	num:pl:nom:m2:rec
5575	". ] ] ( j . >>w<< . ) Lejbioki dobrze urodzony "	brev:pun	prep:loc:nwok
5585	"dobrze urodzony , to chyba sami >>mechesi<< ten wyrok ferowali . [ "	ign	subst:sg:gen:m3
5596	"[ [ Paweł . ] ] >>Quarto<< : Zadane imparitatem dobrze urodzonemu "	subst:sg:nom:n	subst:sg:nom:m1
5599	". ] ] Quarto : Zadane >>imparitatem<< dobrze urodzonemu Jaśnie Panu Michałowi "	subst:sg:inst:n	subst:pl:nom:n
5601	"] Quarto : Zadane imparitatem dobrze >>urodzonemu<< Jaśnie Panu Michałowi . [ "	adj:sg:dat:m1:pos	ppas:sg:dat:m1:perf:aff
5632	"czasem ją przejrzę , a zapłacę >>aści<< ryczałtem wtenczas , kiedy będziesz "	subst:sg:acc:m1	subst:sg:gen:m1
5675	"] ] Panie starosto dobrodzieju , >>miejcież<< Boga w sercu . Ja "	ign	adj:sg:acc:m1:pos
5676	"] Panie starosto dobrodzieju , miejcież >>Boga<< w sercu . Ja Wólkę "	subst:sg:gen:m1	subst:sg:acc:m1
5684	"sercu . Ja Wólkę moją na >>te<< dekreta utopił em . [ "	adj:pl:acc:m2:pos	adj:pl:acc:n:pos
5685	". Ja Wólkę moją na te >>dekreta<< utopił em . [ [ "	subst:pl:acc:m2	subst:pl:acc:n
5752	"Starosta . ] ] ( do >>kozaków<< ) . Przywieźli nam świeżo "	subst:pl:gen:m1	subst:pl:gen:m3
5794	"wszystko bez sądu , a jeżeli >>żupan<< umaluje dobrze w smole , "	subst:sg:nom:m1	subst:sg:nom:m3
5803	"w smole , niech że mnie >>processuje<< . [ [ Paweł . "	fin:sg:ter:imperf	subst:sg:nom:m1
5811	"[ [ Paweł . ] ] >>Miejcież<< sumienie J . W . "	ign	adj:sg:nom:n:pos
5812	"[ Paweł . ] ] Miejcież >>sumienie<< J . W . panie "	subst:sg:acc:n	subst:sg:nom:n
5829	". ] ] A cóż ja >>tak<< złego aści wyrządzam ? Odmalowali "	adv:pos	qub:wok,qub:nwok
5831	"] A cóż ja tak złego >>aści<< wyrządzam ? Odmalowali ście tego "	subst:sg:gen:m1	subst:sg:acc:m1
5838	"wyrządzam ? Odmalowali ście tego starostę >>Kaniowskiego<< , że już na całej "	adj:sg:acc:m1:pos	adj:sg:gen:m1:pos
5859	"ma , tylko plamy brudne i >>szpetne<< . Poprubój aszeć , czy "	adj:pl:acc:f:pos	adj:pl:acc:m3:pos
5861	"tylko plamy brudne i szpetne . >>Poprubój<< aszeć , czy to tak "	ign	subst:sg:nom:m1
5862	"plamy brudne i szpetne . Poprubój >>aszeć<< , czy to tak łatwo "	ign	subst:sg:nom:m1
5869	", czy to tak łatwo nie >>zwalać<< się . Satis ! Jak "	inf:imperf	inf:perf
5872	"tak łatwo nie zwalać się . >>Satis<< ! Jak mi wyjdziesz czysty "	ign	subst:sg:nom:m1
5907	"Starosta . ] ] Dalej ! >>w<< smołę panie komorniku , popatrzę "	prep:acc:nwok	prep:loc:nwok
5959	"] ] A aść miał eś >>nademną<< litość , gdyś się chciał "	ign	subst:sg:acc:f
5962	"aść miał eś nademną litość , >>gdyś<< się chciał zbogacić moją krzywdą "	adv:pos,adv:com,adv:sup	subst:sg:nom:m1
5979	"[ [ Paweł . ] ] >>O<< dolo nieszczęśliwa ! Po co "	interj	prep:loc:wok,prep:loc:nwok
6034	"Maksym . ] ] Wszystko gotowe >>batku<< ! [ [ Paweł . "	ign	subst:sg:nom:n
6053	") Nie wykręcę się . O >>święty<< patronie , pomagaj . [ "	adj:sg:acc:m3:pos	adj:sg:nom:m1:pos
6067	". ] ] Dalej ! Tylko >>kontusz<< aść zdejmiesz . [ [ "	subst:sg:acc:m3	subst:sg:nom:m3
6195	"ja za ciebie miałem być bitym >>kanalijo<< ? [ [ Żyd . "	ign	subst:sg:inst:m3
6207	"] ] A co będzie z >>mojemi<< pieniędzmi ? [ [ Ekonom "	ign	adj:sg:inst:m3:pos
6216	"[ [ Ekonom . ] ] >>Jużeśmy<< się skwitowali . [ [ "	fin:pl:pri:imperf	subst:sg:nom:m1
6241	"Czy nie leżał em pod tobą >>żydzie<< ? Takiego despektu i za "	subst:sg:loc:m1	subst:sg:voc:m1
6269	"? Jak pan starosta powiedział , >>co<< my obadwa złodzieje , to "	subst:sg:acc:n	comp
6270	"Jak pan starosta powiedział , co >>my<< obadwa złodzieje , to my "	ppron12:pl:nom:m1:pri:akc,ppron12:pl:nom:m1:pri:nakc	ppron12:pl:nom:m2:pri:akc,ppron12:pl:nom:m2:pri:nakc
6272	"starosta powiedział , co my obadwa >>złodzieje<< , to my sobie jesteśmy "	subst:pl:nom:m1	depr:pl:nom:m2
6278	"złodzieje , to my sobie jesteśmy >>równi<< , a jak Jegomość nie "	adj:pl:nom:m1:pos	subst:sg:gen:f
6287	"jak Jegomość nie chce mi oddać >>moich<< czterdzieści złotych , to Jegomość "	adj:pl:gen:m3:pos	adj:pl:acc:m1:pos
6324	"ten jęczmień , to Jegomość będzie >>cztery<< razy większy złodziej , bo "	num:pl:acc:m3:congr	num:pl:nom:m3:congr
6326	", to Jegomość będzie cztery razy >>większy<< złodziej , bo Jegomość będzie "	adj:sg:nom:m1:com	adj:sg:nom:m3:com
6364	"[ [ Ekonom . ] ] >>Milcz<< żydzie , oddam , bo "	impt:sg:sec:imperf	subst:sg:nom:m1
6415	"W głębi drzwi po schodkach , >>takież<< drzwi z prawej . Z "	adj:pl:acc:n:pos	adj:pl:nom:n:pos
6430	"dosyć wysoko . Umeblowanie proste i >>skromne<< ) . [ [ SCENA "	adj:sg:nom:n:pos	adj:pl:nom:m3:pos
6458	"[ Soroka . ] ] A >>czortby<< tego lacha ! To wszystko "	ign	subst:sg:nom:m1
6482	"[ [ Starościna . ] ] >>Mogłażem<< mu zabronić ? Soroka . "	subst:sg:inst:m1	subst:sg:nom:m1
6497	"prawda . Ale Jejmość wyglądała do >>niego<< oknem z powozu , a "	ppron3:sg:gen:m1:ter:akc:praep	ppron3:sg:gen:n:ter:akc:praep
6507	", a on się pięknie kłaniał >>Jejmości<< , a w panu staroście "	subst:pl:acc:f	subst:sg:gen:f
6527	"oczu przewracał . Jeszcze nigdy takim >>zaczarowanym<< go nie widział em . "	adj:sg:loc:m3:pos	ppas:sg:inst:m1:perf:aff
6611	"się urwał , a Jejmość po >>staremu<< płacze . [ [ Starościna "	adj:sg:dat:n:pos	adj:sg:dat:m3:pos
6612	"urwał , a Jejmość po staremu >>płacze<< . [ [ Starościna . "	fin:sg:ter:imperf	subst:pl:acc:m3
6621	"[ Starościna . ] ] A >>cóżbyś<< ty zrobił Soroka , gdyby "	adv:pos,adv:com,adv:sup	subst:sg:nom:f
6622	"Starościna . ] ] A cóżbyś >>ty<< zrobił Soroka , gdyby ś "	ppron12:sg:nom:m1:sec:akc,ppron12:sg:nom:m1:sec:nakc	ppron12:sg:nom:f:sec:akc,ppron12:sg:nom:f:sec:nakc
6623	". ] ] A cóżbyś ty >>zrobił<< Soroka , gdyby ś był "	praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl	praet:sg:m3:perf:agl,praet:sg:m3:perf:nagl
